Date,Open,High,Low,Close,Adj Close,Volume
2005-02-03,89.741875,89.808792,88.967499,89.426384,51.986237,4109420
2005-02-04,88.919693,90.573616,88.910133,90.353729,52.525333,3982750
2005-02-07,90.200768,90.726578,90.181641,90.372849,52.536434,2968339
2005-02-08,90.066925,90.478012,89.990440,89.990440,52.413944,3703991
2005-02-09,90.000000,90.659653,88.470360,88.623329,51.617683,5917327
2005-02-10,88.862335,89.005737,88.240921,88.680687,51.651066,5060966
2005-02-11,88.623329,89.837479,88.432121,89.196938,51.951775,4423848
2005-02-14,89.063095,89.885277,89.063095,89.455070,52.102119,3000765
2005-02-15,89.388145,90.506691,89.369026,90.181641,52.525311,4338808
2005-02-16,90.086044,90.793503,90.057358,90.458893,52.686775,4671959
2005-02-17,90.344170,90.592735,89.617592,89.627151,52.202343,4449893
2005-02-18,89.627151,90.105164,88.814529,89.168259,51.935074,4461504
2005-02-22,88.594643,89.388145,88.173996,88.260040,51.406086,5047055
2005-02-23,88.231361,88.374763,87.523903,88.049713,51.283562,5881449
2005-02-24,87.934990,88.996178,87.810707,88.565964,51.584255,4344979
2005-02-25,88.288719,88.718925,88.231361,88.718925,51.673363,4266111
2005-02-28,88.460800,88.680687,88.346077,88.508606,51.550831,5177491
2005-03-01,88.565964,89.321220,88.518166,89.196938,51.951775,3995615
2005-03-02,88.671127,89.608032,88.671127,88.833649,51.740177,4672900
2005-03-03,89.053535,89.110901,88.145317,88.346077,51.456196,4223539
2005-03-04,88.852776,89.082214,88.298279,88.307838,51.433910,4972684
2005-03-07,88.288719,88.441681,87.562141,87.571701,51.005135,7371057
2005-03-08,87.667305,88.489487,87.667305,88.078392,51.300297,5321839
2005-03-09,87.973228,88.910133,87.963669,88.288719,51.422794,4718715
2005-03-10,88.288719,88.718925,88.040154,88.346077,51.456196,3579935
2005-03-11,88.193115,88.346077,87.189293,87.485657,50.955048,4701038
2005-03-14,87.476097,87.992355,87.476097,87.858505,51.172207,4116533
2005-03-15,87.954109,88.212234,87.189293,87.361374,50.882660,3831603
2005-03-16,86.749519,87.380501,86.281075,86.663483,50.476189,5298304
2005-03-17,86.510513,86.692162,85.755257,85.908218,50.036297,5817957
2005-03-18,85.908218,85.946465,85.172081,85.353729,49.713329,7888409
2005-03-21,85.487572,86.309753,85.344170,85.573616,49.841412,4604910
2005-03-22,85.669212,86.367111,85.334610,85.564056,49.835835,4657315
2005-03-23,86.013382,87.160614,85.869980,86.539200,50.403786,5723817
2005-03-24,86.806885,87.523903,86.711281,86.711281,50.504032,4787647
2005-03-28,86.720840,87.600380,86.634796,87.036331,50.693367,4276989
2005-03-29,86.749519,87.065010,86.214149,86.615677,50.448357,6349638
2005-03-30,86.347992,86.883362,86.347992,86.692162,50.492901,5495579
2005-03-31,86.481834,87.390060,86.252388,87.361374,50.882660,4621856
2005-04-01,87.466537,87.724663,86.080307,86.462715,50.359241,5984375
2005-04-04,86.118546,86.634796,85.822182,86.347992,50.292419,3909739
2005-04-05,86.261948,86.357552,85.334610,85.630974,49.874817,4778546
2005-04-06,85.133842,85.449333,84.808792,85.086044,49.557434,8197293
2005-04-07,85.086044,85.277245,84.225624,84.550667,49.245602,6648062
2005-04-08,84.397705,84.569794,83.652008,83.747612,48.777863,5417443
2005-04-11,83.508606,83.709366,82.304016,82.409180,47.998310,8678139
2005-04-12,82.122368,82.447418,81.424477,81.978966,47.747723,8817466
2005-04-13,81.988525,82.189293,80.535370,80.850861,47.090672,7416872
2005-04-14,80.793503,81.653923,79.799232,79.961761,46.572845,10900575
2005-04-15,75.525810,76.156792,72.973228,73.326958,42.708462,29189990
2005-04-18,73.757172,74.330788,72.791588,73.279160,42.680622,13864730
2005-04-19,73.594643,73.804970,71.940727,72.160614,42.029152,9685855
2005-04-20,72.160614,72.533463,68.690247,68.843208,40.096966,21303150
2005-04-21,69.789673,70.841301,69.598473,70.774376,41.221767,16970722
2005-04-22,70.965584,71.414917,70.038239,70.946465,41.321987,11489682
2005-04-25,71.797325,72.390060,70.793503,71.328873,41.544720,10689492
2005-04-26,71.395790,73.594643,71.367111,72.112808,42.001301,13058578
2005-04-27,72.275337,73.785851,72.179733,73.661568,42.903358,12166444
2005-04-28,73.661568,73.718925,72.323135,72.571701,42.268578,9026143
2005-04-29,73.661568,73.690247,72.571701,73.021034,42.530285,8522494
2005-05-02,73.499046,73.891014,72.686424,73.145317,42.602676,7565195
2005-05-03,73.403442,73.575523,72.590820,73.107079,42.580410,6481330
2005-05-04,73.231361,73.804970,73.135757,73.690247,42.920063,5765866
2005-05-05,74.569794,74.674950,72.017204,72.179733,42.040287,12940903
2005-05-06,72.237091,72.581261,71.673042,71.950287,42.017941,8106814
2005-05-09,71.950287,72.141495,71.424477,71.682602,41.861614,5875068
2005-05-10,71.462715,71.472275,69.827919,70.076485,40.923676,8349381
2005-05-11,70.391968,70.449333,69.321220,70.057358,40.912498,7233822
2005-05-12,70.296364,70.554497,69.311661,69.426384,40.544022,6340747
2005-05-13,69.340347,70.611855,69.330788,69.942642,40.845524,7479528
2005-05-16,69.875717,71.214149,69.875717,71.070747,41.504311,5754569
2005-05-17,70.678780,71.156792,70.105164,71.022942,41.476391,5371838
2005-05-18,71.701721,73.441681,71.405357,73.001915,42.632088,10783842
2005-05-19,73.135757,74.225624,73.011475,73.766731,43.078724,7353798
2005-05-20,73.881454,73.881454,73.001915,73.049713,42.660000,6620971
2005-05-23,72.944550,73.565964,72.657745,73.145317,42.715839,4978751
2005-05-24,72.791588,73.145317,72.237091,72.476097,42.325008,5921092
2005-05-25,72.103249,72.686424,71.864243,72.657745,42.431099,5735636
2005-05-26,73.087952,74.005737,72.934990,73.747612,43.067558,6100272
2005-05-27,73.718925,73.843208,73.164436,73.709366,43.045235,3309439
2005-05-31,73.900574,74.005737,72.179733,72.227531,42.179863,6714274
2005-06-01,72.246651,74.091782,72.246651,73.460800,42.900078,7720108
2005-06-02,73.374763,73.986618,73.307838,73.948372,43.184795,4210778
2005-06-03,73.671127,73.709366,72.409180,72.456978,42.313847,6432795
2005-06-06,72.466537,72.562141,71.625237,71.701721,41.872803,6253616
2005-06-07,71.701721,72.743790,71.701721,71.739960,41.895130,5467024
2005-06-08,71.739960,72.084129,71.347992,71.510513,41.761127,4476880
2005-06-09,71.300194,72.151054,70.965584,71.634796,41.833698,4626667
2005-06-10,71.462715,71.749519,70.841301,71.481834,41.744392,5121007
2005-06-13,71.223709,72.590820,71.175911,71.749519,41.900700,5978622
2005-06-14,71.749519,72.112808,71.443596,71.596558,41.811382,4513385
2005-06-15,72.370934,73.135757,71.845123,72.944550,42.598564,7430366
2005-06-16,73.040154,73.852776,72.954109,73.661568,43.017315,8200640
2005-06-17,74.282982,74.311661,73.021034,73.030594,42.648834,8989115
2005-06-20,72.686424,73.594643,72.246651,73.183556,42.738163,3917898
2005-06-21,73.326958,73.613770,72.762909,73.049713,42.660000,5584699
2005-06-22,73.451241,74.082214,73.298279,73.833649,43.117813,5906030
2005-06-23,73.432121,73.585083,71.759079,72.093689,42.101685,8123968
2005-06-24,71.864243,72.084129,70.745697,70.755257,41.320084,11288537
2005-06-27,70.755257,71.481834,70.267685,70.630974,41.247494,6788331
2005-06-28,70.583176,71.988525,70.219887,71.988525,42.040268,8565485
2005-06-29,71.950287,72.351814,71.338432,71.443596,41.722042,5772979
2005-06-30,71.510513,72.170174,70.812622,70.936905,41.426155,6408842
2005-07-01,71.032501,72.017204,71.032501,71.386230,41.688553,4553343
2005-07-05,71.108986,71.673042,70.898659,71.500954,41.755558,5420163
2005-07-06,71.510513,72.801147,71.128105,72.476097,42.325008,8377728
2005-07-07,71.845123,74.120461,71.701721,73.977058,43.201557,11252031
2005-07-08,73.977058,76.022942,73.747612,75.812622,44.273495,14058763
2005-07-11,75.908218,76.022942,75.066925,75.487572,44.083675,7517288
2005-07-12,75.717018,76.950287,75.697899,76.520073,44.686672,11448993
2005-07-13,77.590820,78.154877,77.590820,77.868073,45.473858,11861640
2005-07-14,78.393883,79.034416,78.393883,78.795410,46.015411,8939325
2005-07-15,78.804970,79.110901,77.934990,78.757172,45.993076,7995729
2005-07-18,78.384323,80.248566,78.087952,78.212234,45.674835,9106058
2005-07-19,80.994263,81.367111,80.019119,80.019119,46.730049,14800586
2005-07-20,79.541107,81.223709,79.340347,80.879539,47.232502,9752067
2005-07-21,80.879539,81.214149,79.732315,80.688339,47.120850,8645504
2005-07-22,80.286804,80.908218,80.172081,80.726578,47.143188,4780638
2005-07-25,80.286804,80.803062,80.229446,80.497131,47.009182,4662859
2005-07-26,80.449333,80.640533,80.162521,80.420647,46.964535,4751873
2005-07-27,80.114723,80.430206,79.168259,80.181641,46.824944,5085861
2005-07-28,79.875717,80.277245,79.608032,80.114723,46.785881,6474426
2005-07-29,79.636711,80.258125,79.560226,79.789673,46.596046,4529494
2005-08-01,79.349907,80.162521,79.206497,79.760994,46.579304,3832858
2005-08-02,79.608032,80.172081,79.388145,79.646271,46.512310,5628212
2005-08-03,79.646271,80.497131,79.455070,80.363289,46.931042,4451985
2005-08-04,80.066925,80.200768,79.330788,79.464630,46.406219,5491395
2005-08-05,79.110901,80.057358,79.091782,79.694077,46.540218,3885472
2005-08-08,79.741875,80.200768,79.369026,79.694077,46.652157,4627818
2005-08-09,79.732315,80.258125,79.292542,79.827919,46.730503,3968001
2005-08-10,79.971321,80.315491,78.365204,78.413002,45.902214,5650910
2005-08-11,78.326958,79.110901,78.030594,79.024857,46.260387,4780638
2005-08-12,78.537285,78.948372,78.451241,78.575523,45.997356,4579597
2005-08-15,78.298279,79.292542,78.021034,78.871895,46.170879,3588931
2005-08-16,78.460800,78.804970,77.523903,77.724663,45.499268,4610140
2005-08-17,77.820267,78.336517,77.284897,77.724663,45.499268,5076238
2005-08-18,77.533463,78.393883,77.246651,77.581261,45.415306,3884112
2005-08-19,77.782028,79.636711,77.782028,79.120461,46.316353,6779126
2005-08-22,79.110901,79.684509,78.250481,78.967499,46.226830,5394431
2005-08-23,79.063095,79.483749,78.011475,78.422562,45.907814,4184314
2005-08-24,77.944550,78.776291,77.657745,77.743790,45.510468,4620810
2005-08-25,77.868073,77.868073,77.170174,77.533463,45.387337,3771981
2005-08-26,77.256210,77.456978,76.730400,76.845123,44.984398,5260648
2005-08-29,76.481834,78.154877,76.386230,77.762909,45.521660,4210464
2005-08-30,77.437859,77.437859,76.462715,76.998085,45.073917,5935213
2005-08-31,76.816444,77.237091,76.357552,77.074570,45.118710,5649237
2005-09-01,76.634796,76.787766,75.850861,76.042068,44.514309,6684568
2005-09-02,76.003822,76.491394,75.965584,75.965584,44.469517,3849908
2005-09-06,76.195030,77.619499,76.195030,77.456978,45.342579,6595553
2005-09-07,77.151054,77.562141,76.787766,77.418739,45.320183,4305650
2005-09-08,77.705544,77.934990,76.959846,77.246651,45.219448,4474056
2005-09-09,77.304016,77.906311,76.978966,77.858505,45.577618,4165381
2005-09-12,77.466537,78.499046,77.437859,77.896751,45.599991,3862669
2005-09-13,77.906311,77.906311,76.978966,77.198853,45.191452,5272781
2005-09-14,77.198853,77.820267,76.883362,76.940727,45.040371,4066534
2005-09-15,76.892921,77.103249,76.166351,76.491394,44.777321,5087849
2005-09-16,76.845123,76.959846,76.319313,76.797325,44.956409,7975645
2005-09-19,76.233269,76.462715,75.535370,75.936905,44.452751,5385331
2005-09-20,75.783936,76.147224,75.172081,75.239006,44.044186,7449926
2005-09-21,74.569794,75.009560,73.967499,74.149139,43.406189,7453796
2005-09-22,74.149139,75.047798,73.900574,74.770554,43.769970,7186438
2005-09-23,74.282982,74.674950,74.091782,74.569794,43.652439,5684592
2005-09-26,74.866158,74.961761,73.546844,74.005737,43.322239,5683127
2005-09-27,73.776291,75.143402,73.766731,74.560226,43.646854,5752582
2005-09-28,74.627151,76.223709,74.627151,76.003822,44.491898,8104094
2005-09-29,75.764816,77.007645,75.401527,76.826004,44.973213,6171086
2005-09-30,76.500954,76.959846,76.453156,76.692162,44.894859,5791179
2005-10-03,76.692162,77.055450,76.003822,76.912048,45.023579,5541290
2005-10-04,77.103249,77.887192,76.414917,76.586998,44.833302,6657895
2005-10-05,76.586998,77.131927,76.061188,76.309753,44.670986,5228745
2005-10-06,76.309753,76.739960,75.239006,76.195030,44.603840,8504189
2005-10-07,76.720840,77.552582,76.567879,76.959846,45.051556,6412085
2005-10-10,77.667305,78.489487,77.514343,77.676865,45.471287,8245513
2005-10-11,78.632889,79.847038,78.365204,79.531548,46.556995,10231240
2005-10-12,79.110901,79.282982,78.346077,78.575523,45.997356,7929517
2005-10-13,78.107079,79.541107,78.107079,78.585083,46.002956,5785008
2005-10-14,78.967499,79.072655,78.011475,78.728493,46.086910,5830090
2005-10-17,78.738052,79.340347,78.326958,78.957932,46.221207,8331181
2005-10-18,80.621414,80.879539,79.684509,79.808792,46.719307,12599384
2005-10-19,78.785851,80.497131,78.757172,80.468452,47.105450,7847720
2005-10-20,80.305923,80.487572,79.235184,79.512428,46.545818,6017324
2005-10-21,79.426384,80.305923,79.263863,79.665390,46.635368,6297652
2005-10-24,79.493309,79.933075,78.967499,79.799232,46.713688,5734381
2005-10-25,79.426384,80.258125,79.072655,79.694077,46.652157,5641392
2005-10-26,79.321220,80.181641,79.082214,79.244743,46.389118,4467257
2005-10-27,78.900574,79.282982,78.632889,78.690247,46.064503,3876267
2005-10-28,78.699806,78.804970,76.959846,77.839386,45.566414,7260600
2005-10-31,77.925430,78.680687,77.724663,78.279160,45.823860,7877635
2005-11-01,78.250481,78.537285,77.715103,78.001915,45.661564,5913143
2005-11-02,77.629066,78.288719,77.093689,77.495216,45.364971,6743980
2005-11-03,77.963669,79.378586,77.734222,79.225624,46.377907,8044681
2005-11-04,79.263863,79.636711,79.015297,79.349907,46.450665,4007644
2005-11-07,79.445503,80.162521,79.416824,79.933075,46.792072,4660035
2005-11-08,79.741875,80.210327,79.455070,79.493309,46.646187,3972708
2005-11-09,79.072655,79.665390,78.862335,79.196938,46.472286,4117265
2005-11-10,79.063095,80.592735,78.680687,80.296364,47.117428,4949672
2005-11-11,80.497131,81.108986,80.449333,80.831741,47.431583,5064000
2005-11-14,80.544930,81.261948,80.411087,80.650093,47.324993,4095404
2005-11-15,80.334610,82.122368,80.334610,81.768639,47.981342,7145017
2005-11-16,81.692162,82.772469,81.634796,82.734222,48.547951,7002029
2005-11-17,82.390060,83.154877,81.988525,83.068832,48.744312,5537106
2005-11-18,84.130020,84.130020,83.336517,83.910133,49.237968,8353147
2005-11-21,83.747612,84.005737,83.183556,83.451241,48.968685,5029063
2005-11-22,83.059273,84.206497,83.059273,84.120461,49.361370,6052784
2005-11-23,84.244743,85.458893,84.082214,84.894836,49.815784,5647668
2005-11-25,85.038239,85.391968,84.722755,84.894836,49.815784,2300468
2005-11-28,84.894836,85.497131,84.847038,85.191208,49.989693,5437003
2005-11-29,85.258125,85.984703,85.105164,85.181641,49.984085,5383762
2005-11-30,85.133842,85.697899,84.827919,84.990440,49.871876,6298489
2005-12-01,85.229446,85.793503,85.133842,85.286804,50.045811,4883251
2005-12-02,85.086044,85.229446,84.474190,84.751434,49.731640,4948103
2005-12-05,84.512428,84.751434,83.852776,84.541107,49.608223,4208686
2005-12-06,84.665390,85.889099,84.665390,85.219887,50.006519,5095589
2005-12-07,85.086044,85.965584,84.560226,84.818359,49.770912,5527064
2005-12-08,84.674950,85.000000,82.858505,83.652008,49.086483,6053202
2005-12-09,82.982796,83.269600,82.533463,83.145317,48.789158,6759043
2005-12-12,83.183556,83.508606,81.988525,82.179733,48.222595,6322129
2005-12-13,80.783936,81.166351,79.827919,80.028679,46.960346,13122384
2005-12-14,79.971321,80.258125,79.302101,79.474190,46.634979,7491243
2005-12-15,79.235184,79.952202,79.110901,79.856598,46.859390,6439071
2005-12-16,80.200768,80.305923,79.349907,79.703636,46.769623,7738517
2005-12-19,79.569794,79.923515,79.015297,79.120461,46.427402,5214728
2005-12-20,79.302101,79.445503,78.451241,78.852776,46.270332,5518905
2005-12-21,78.833649,80.305923,78.833649,79.464630,46.629372,7161753
2005-12-22,78.977058,79.569794,78.680687,79.560226,46.685459,6875986
2005-12-23,80.305923,80.497131,79.722755,79.808792,46.831326,3782545
2005-12-27,79.808792,80.783936,79.244743,79.340347,46.556431,4579179
2005-12-28,79.445503,79.894836,79.158699,79.388145,46.584496,4013293
2005-12-29,79.158699,79.407265,78.604210,78.776291,46.225468,4140486
2005-12-30,78.250481,78.862335,77.973228,78.585083,46.113262,5699654
2006-01-03,78.824089,78.919693,77.256210,78.451241,46.034737,12253995
2006-01-04,78.585083,78.871895,77.753349,78.346077,45.973022,10285109
2006-01-05,77.820267,79.254303,77.676865,78.871895,46.281574,7545216
2006-01-06,80.258125,81.290634,79.741875,81.214149,47.655968,8573957
2006-01-09,80.210327,80.544930,79.713196,80.047798,46.971581,7166251
2006-01-10,79.493309,80.420647,79.464630,80.372849,47.162312,5962200
2006-01-11,80.659653,81.080307,79.732315,80.468452,47.218391,6042114
2006-01-12,80.133842,80.267685,79.732315,79.894836,46.881805,5150609
2006-01-13,79.349907,79.780113,78.871895,79.512428,46.657421,7239994
2006-01-17,79.158699,79.502869,78.910133,79.349907,46.562046,9119446
2006-01-18,80.305923,80.975143,79.847038,80.114723,47.010849,11490101
2006-01-19,80.439774,80.678780,79.369026,79.435944,46.612549,6781741
2006-01-20,79.388145,79.397705,77.676865,77.782028,45.642017,9001667
2006-01-23,77.753349,78.317398,77.361374,77.829826,45.670086,6395349
2006-01-24,77.810707,78.537285,77.246651,77.294456,45.355930,6348174
2006-01-25,77.485657,78.030594,77.065010,77.351814,45.389587,6667518
2006-01-26,77.915871,78.059273,77.045891,77.170174,45.282993,8169469
2006-01-27,77.198853,78.173996,77.198853,77.456978,45.451294,6384156
2006-01-30,76.682602,78.212234,76.682602,78.040154,45.793484,5570055
2006-01-31,77.915871,78.393883,77.600380,77.724663,45.608356,7083094
2006-02-01,77.342255,78.623329,77.103249,78.336517,45.967400,5668588
2006-02-02,77.868073,78.001915,77.342255,77.657745,45.569103,6483108
2006-02-03,77.007645,77.217972,76.214149,76.453156,44.862255,10305192
2006-02-06,76.424477,76.434036,75.458893,76.013382,44.604214,10008651
2006-02-07,76.003822,76.663483,75.812622,76.338432,44.794933,5488676
2006-02-08,77.036331,77.342255,76.711281,77.246651,45.441700,5260543
2006-02-09,76.864243,77.246651,76.003822,76.864243,45.216743,7959223
2006-02-10,76.864243,77.877632,76.673042,77.753349,45.739777,5619007
2006-02-13,77.753349,78.307838,76.653923,76.902489,45.239223,5499240
2006-02-14,77.007645,77.868073,76.816444,77.523903,45.604778,6354973
2006-02-15,77.304016,77.915871,76.959846,77.294456,45.469822,5284392
2006-02-16,77.131927,77.351814,76.606117,77.351814,45.503551,5554783
2006-02-17,77.351814,77.466537,76.606117,77.160614,45.391071,5542545
2006-02-21,76.577438,77.198853,76.453156,76.959846,45.272984,6106548
2006-02-22,76.481834,78.059273,76.453156,77.772469,45.751003,5537838
